ESTIMULO,PALABRAS,FRECUENCIA,TIEMPO (S),% ASOCIACION,id
calle,vago,1,"6,33","0,3636",2197
calle,cuadra,1,"4,67","0,3636",2198
calle,alameda,1,"4,26","0,3636",2199
calle,González,1,"5,68","0,3636",2200
calle,Insurgentes,1,"5,46","0,3636",2201
calle,tránsito,1,"6,41","0,3636",2202
calzón,,,,,2203
calzón,ropa,46,"4,17","167,273",2204
calzón,interior,21,"4,95","76,364",2205
calzón,ropa interior,15,"6,95","54,545",2206
calzón,blanco,13,"5,50","47,273",2207
calzón,prenda,12,"4,55","43,636",2208
calzón,brassiere,11,"5,64","40,000",2209
calzón,tanga,9,"3,77","32,727",2210
calzón,pantalón,8,"4,94","29,091",2211
calzón,bóxer,7,"4,61","25,455",2212
calzón,rojo,7,"3,66","25,455",2213
calzón,trusa,6,"5,32","21,818",2214
calzón,chon,5,"3,93","18,182",2215
calzón,piernas,4,"5,07","14,545",2216
calzón,pantaleta,4,"6,60","14,545",2217
calzón,corazón,4,"4,26","14,545",2218
calzón,sucio,4,"4,06","14,545",2219
calzón,mujer,4,"2,45","14,545",2220
calzón,resorte,3,"6,80","10,909",2221
calzón,nalga,3,"3,38","10,909",2222
calzón,vestir,3,"4,14","10,909",2223
calzón,rosa,3,"3,44","10,909",2224
calzón,calcetín,3,"7,10","10,909",2225
calzón,grande,2,"3,14","0,7273",2226
calzón,intimidad,2,"7,53","0,7273",2227
calzón,caca,2,"3,34","0,7273",2228
calzón,clavo,2,"3,17","0,7273",2229
calzón,sexo,2,"4,92","0,7273",2230
calzón,tazón,2,"5,04","0,7273",2231
calzón,quitado,2,"3,86","0,7273",2232
calzón,baño,2,"6,52","0,7273",2233
calzón,niño,2,"7,15","0,7273",2234
calzón,short,2,"3,75","0,7273",2235
calzón,chino,2,"3,00","0,7273",2236
calzón,íntimo,2,"4,42","0,7273",2237
calzón,dormir,1,"8,46","0,3636",2238
calzón,sexy,1,"5,39","0,3636",2239
calzón,huevos,1,"9,51","0,3636",2240
calzón,tela,1,"5,60","0,3636",2241
calzón,limpio,1,"3,79","0,3636",2242
calzón,camiseta,1,"4,87","0,3636",2243
calzón,corto,1,"3,08","0,3636",2244
calzón,sudadera,1,"4,31","0,3636",2245
calzón,abuela,1,"4,54","0,3636",2246
calzón,usar,1,"5,22","0,3636",2247
calzón,quitar,1,"3,51","0,3636",2248
calzón,cuerpo,1,"4,37","0,3636",2249
calzón,Homero,1,"6,54","0,3636",2250
calzón,lencería,1,"9,03","0,3636",2251
calzón,camisa,1,"8,67","0,3636",2252
calzón,popó,1,"3,04","0,3636",2253
calzón,genitales,1,"7,66","0,3636",2254
calzón,cabezón,1,"4,84","0,3636",2255
calzón,piel,1,"4,38","0,3636",2256
calzón,cubrirse,1,"7,55","0,3636",2257
calzón,sellado,1,"4,28","0,3636",2258
calzón,hombre,1,"3,34","0,3636",2259
calzón,tapar,1,"4,16","0,3636",2260
calzón,lavar,1,"4,13","0,3636",2261
calzón,calzar,1,"6,22","0,3636",2262
calzón,pompis,1,"2,77","0,3636",2263
calzón,compra,1,"8,81","0,3636",2264
calzón,falda,1,"3,31","0,3636",2265
calzón,independiente,1,"6,63","0,3636",2266
calzón,toalla,1,"4,58","0,3636",2267
calzón,mamífero,1,"5,47","0,3636",2268
calzón,pene,1,"7,13","0,3636",2269
calzón,protección,1,"6,67","0,3636",2270
calzón,cubrir,1,"5,17","0,3636",2271
calzón,higiene,1,"9,75","0,3636",2272
calzón,algodón,1,"4,76","0,3636",2273
calzón,vestimenta,1,"7,07","0,3636",2274
calzón,negro,1,"4,06","0,3636",2275
calzón,playera,1,"5,98","0,3636",2276
calzón,cola,1,"8,65","0,3636",2277
cama,,,,,2278
cama,dormir,169,"3,02","559,603",2279
cama,descanso,26,"4,12","86,093",2280
cama,descansar,15,"4,34","49,669",2281
cama,sueño,12,"4,88","39,735",2282
cama,almohada,9,"5,24","29,801",2283
cama,acostarse,8,"3,89","26,490",2284
cama,sexo,8,"4,08","26,490",2285
cama,cobija,5,"4,85","16,556",2286
cama,mesa,4,"2,47","13,245",2287
cama,sillón,3,"4,59","0,9934",2288
cama,silla,3,"2,63","0,9934",2289
cama,cuarto,3,"3,96","0,9934",2290
cama,tendida,2,"4,30","0,6623",2291
cama,caliente,2,"4,29","0,6623",2292
cama,tender,2,"4,17","0,6623",2293
cama,amor,1,"5,89","0,3311",2294
cama,colcha,1,"4,79","0,3311",2295
cama,vida,1,"2,57","0,3311",2296
cama,salado,1,"6,47","0,3311",2297
cama,calurosa,1,"5,12","0,3311",2298
cama,comodidad,1,"3,54","0,3311",2299
cama,dulce,1,"3,81","0,3311",2300
cama,paz,1,"4,14","0,3311",2301
cama,coger,1,"2,59","0,3311",2302
cama,habitación,1,"6,76","0,3311",2303
cama,sábana,1,"3,08","0,3311",2304
cama,suave,1,"4,32","0,3311",2305
cama,cómoda,1,"1,84","0,3311",2306
cama,pareja,1,"4,82","0,3311",2307
cama,cuna,1,"3,98","0,3311",2308
cama,gozar,1,"5,68","0,3311",2309
cama,reconfortante,1,"7,71","0,3311",2310
cama,aposento,1,"2,09","0,3311",2311
cama,soñar,1,"5,48","0,3311",2312
cama,colchón,1,"5,01","0,3311",2313
cama,volar,1,"6,51","0,3311",2314
cama,deshecha,1,"6,92","0,3311",2315
cama,noche,1,"4,20","0,3311",2316
cama,acostar,1,"5,01","0,3311",2317
cama,sentar,1,"4,99","0,3311",2318
cama,cansado,1,"5,51","0,3311",2319
cama,tarea,1,"4,03","0,3311",2320
cama,flojera,1,"2,56","0,3311",2321
cama,recámara,1,"4,10","0,3311",2322
cámara,,,,,2323
cámara,foto,199,"3,92","723,636",2324
cámara,fotográfica,11,"4,99","40,000",2325
cámara,video,10,"4,23","36,364",2326
cámara,imagen,5,"5,83","18,182",2327
cámara,recuerdo,4,"4,57","14,545",2328
cámara,luz,4,"2,93","14,545",2329
cámara,lente,4,"4,75","14,545",2330
cámara,flash,3,"4,27","10,909",2331
cámara,arte,3,"2,71","10,909",2332
cámara,Tamara,2,"7,24","0,7273",2333
cámara,celular,2,"5,86","0,7273",2334
cámara,cama,2,"5,53","0,7273",2335
cámara,televisión,2,"7,37","0,7273",2336
cámara,bicicleta,1,"6,06","0,3636",2337
cámara,aparato,1,"3,68","0,3636",2338
cámara,ojo,1,"2,78","0,3636",2339
cámara,cobija,1,"5,19","0,3636",2340
cámara,grabar,1,"4,48","0,3636",2341
cámara,Bárbara,1,"7,78","0,3636",2342
cámara,pose,1,"3,50","0,3636",2343
cámara,vacaciones,1,"6,16","0,3636",2344
cámara,alegría,1,"5,81","0,3636",2345
cámara,robot,1,"3,45","0,3636",2346
cámara,Gesell,1,"5,25","0,3636",2347
cámara,baño,1,"5,93","0,3636",2348
cámara,personas,1,"4,73","0,3636",2349
cámara,escondida,1,"2,74","0,3636",2350
cámara,USB,1,"3,36","0,3636",2351
cámara,adiós,1,"4,30","0,3636",2352
cámara,resolución,1,"8,78","0,3636",2353
cámara,visión,1,"7,12","0,3636",2354
cámara,Óscar,1,"5,54","0,3636",2355
cámara,digital,1,"5,65","0,3636",2356
camión,,,,,2357
camión,transporte,56,"5,32","203,636",2358
camión,pasajero,19,"5,01","69,091",2359
camión,gente,13,"3,40","47,273",2360
camión,carro,12,"4,37","43,636",2361
camión,viaje,12,"4,73","43,636",2362
camión,llantas,9,"5,01","32,727",2363
camión,viajar,7,"3,44","25,455",2364
camión,carretera,6,"4,55","21,818",2365
camión,carga,5,"5,34","18,182",2366
camión,pasaje,5,"3,06","18,182",2367
camión,camino,4,"3,11","14,545",2368
camión,microbús,4,"5,24","14,545",2369
camión,grande,4,"3,60","14,545",2370
camión,tráiler,4,"4,47","14,545",2371
camión,humo,3,"5,43","10,909",2372
camión,contaminación,3,"6,09","10,909",2373
camión,ruedas,3,"5,35","10,909",2374
camión,transportar,3,"3,39","10,909",2375
camión,rápido,3,"4,74","10,909",2376
camión,calle,3,"4,29","10,909",2377
camión,escuela,3,"7,15","10,909",2378
camión,aventón,2,"3,23","0,7273",2379
camión,lento,2,"3,71","0,7273",2380
camión,ruta,2,"3,18","0,7273",2381
camión,andar,2,"2,05","0,7273",2382
camión,manejar,2,"5,86","0,7273",2383
camión,pasear,2,"5,37","0,7273",2384
camión,vehículo,2,"4,46","0,7273",2385
camión,estudiantes,2,"6,64","0,7273",2386
camión,autobús,2,"5,42","0,7273",2387
camión,camioneta,2,"5,31","0,7273",2388
camión,correr,2,"2,45","0,7273",2389
camión,viejo,2,"4,58","0,7273",2390
camión,amarillo,2,"4,48","0,7273",2391
camión,urbano,2,"6,69","0,7273",2392
camión,personas,2,"4,18","0,7273",2393
camión,bus,2,"2,94","0,7273",2394
camión,trolebús,2,"5,70","0,7273",2395
camión,escolar,1,"5,38","0,3636",2396
camión,prole,1,"3,21","0,3636",2397
camión,volteo,1,"9,07","0,3636",2398
camión,atropellar,1,"4,60","0,3636",2399
camión,ruido,1,"4,93","0,3636",2400
camión,material,1,"3,83","0,3636",2401
camión,sucio,1,"5,42","0,3636",2402
camión,móvil,1,"6,21","0,3636",2403
camión,película,1,"4,49","0,3636",2404
camión,accidente,1,"4,84","0,3636",2405
camión,feo,1,"3,85","0,3636",2406
camión,redilas,1,"7,37","0,3636",2407
camión,caravana,1,"6,33","0,3636",2408
camión,trabar,1,"10,00","0,3636",2409
camión,coche,1,"2,98","0,3636",2410
camión,pagar,1,"3,93","0,3636",2411
camión,troca,1,"2,83","0,3636",2412
camión,entrega,1,"6,02","0,3636",2413
camión,policía,1,"6,62","0,3636",2414
camión,Vitor,1,"8,18","0,3636",2415
camión,horrible,1,"7,87","0,3636",2416
camión,camaleón,1,"7,15","0,3636",2417
camión,sol,1,"0,65","0,3636",2418
camión,carrito,1,"6,47","0,3636",2419
camión,motor,1,"9,58","0,3636",2420
camión,conducir,1,"4,01","0,3636",2421
camión,380,1,"5,89","0,3636",2422
camión,lechero,1,"4,20","0,3636",2423
camión,rural,1,"3,92","0,3636",2424
camión,metro,1,"3,28","0,3636",2425
camión,trabajo,1,"4,18","0,3636",2426
camión,chofer,1,"4,15","0,3636",2427
camión,odioso,1,"8,95","0,3636",2428
camión,trasladar,1,"5,45","0,3636",2429
camión,pobreza,1,"4,37","0,3636",2430
camión,repartidor,1,"4,83","0,3636",2431
camión,lugar,1,"4,44","0,3636",2432
camión,sendero,1,"8,29","0,3636",2433
camión,moto,1,"3,43","0,3636",2434
camión,combi,1,"3,22","0,3636",2435
camión,público,1,"6,84","0,3636",2436
camión,auto,1,"2,43","0,3636",2437
camión,inseguridad,1,"6,16","0,3636",2438
camión,ruidoso,1,"4,14","0,3636",2439
camión,camionero,1,"3,61","0,3636",2440
camión,mercancía,1,"6,06","0,3636",2441
camión,tomar,1,"2,29","0,3636",2442
camión,cerveza,1,"6,69","0,3636",2443
camión,niño,1,"3,86","0,3636",2444
camión,Transvale,1,"3,89","0,3636",2445
camión,corazón,1,"4,67","0,3636",2446
camión,alumno,1,"2,72","0,3636",2447
camión,refresco,1,"4,46","0,3636",2448
camión,saturado,1,"6,04","0,3636",2449
camión,moneda,1,"3,88","0,3636",2450
camión,tráfico,1,"3,60","0,3636",2451
camión,colectivo,1,"4,42","0,3636",2452
camisa,,,,,2453
camisa,ropa,40,"4,35","145,455",2454
camisa,botón,29,"3,86","105,455",2455
camisa,vestir,19,"4,80","69,091",2456
camisa,pantalón,19,"4,98","69,091",2457
camisa,blanca,18,"4,28","65,455",2458
camisa,hombre,16,"4,41","58,182",2459
camisa,blusa,11,"3,78","40,000",2460
camisa,playera,8,"3,82","29,091",2461
camisa,prenda,8,"4,63","29,091",2462
camisa,cuadros,6,"6,17","21,818",2463
camisa,camiseta,6,"4,96","21,818",2464
camisa,vestimenta,5,"4,87","18,182",2465
camisa,negra,5,"4,74","18,182",2466
camisa,corbata,4,"3,61","14,545",2467
camisa,cuello,4,"4,04","14,545",2468
camisa,planchar,4,"4,15","14,545",2469
camisa,arrugarse,3,"4,48","10,909",2470
camisa,formal,3,"5,70","10,909",2471
camisa,elegante,3,"3,85","10,909",2472
camisa,verde,3,"4,15","10,909",2473
camisa,elegancia,3,"5,14","10,909",2474
camisa,traje,2,"3,49","0,7273",2475
camisa,presentable,2,"8,34","0,7273",2476
camisa,rosa,2,"4,99","0,7273",2477
camisa,fiesta,2,"4,16","0,7273",2478
camisa,trabajo,2,"2,40","0,7273",2479
camisa,poner,2,"2,64","0,7273",2480
camisa,corta,2,"6,39","0,7273",2481
camisa,roja,2,"5,99","0,7273",2482
camisa,suéter,2,"3,57","0,7273",2483
camisa,persona,1,"3,05","0,3636",2484
camisa,brazos,1,"2,92","0,3636",2485
camisa,profesión,1,"6,52","0,3636",2486
camisa,cuerpo,1,"4,37","0,3636",2487
camisa,rota,1,"4,10","0,3636",2488
camisa,paliza,1,"6,21","0,3636",2489
camisa,Ben Sherman,1,"4,58","0,3636",2490
camisa,rodeo,1,"6,25","0,3636",2491
camisa,suciedad,1,"4,86","0,3636",2492
camisa,galán,1,"5,62","0,3636",2493
camisa,amarilla,1,"5,40","0,3636",2494
camisa,pecho,1,"8,20","0,3636",2495
camisa,bañarse,1,"5,04","0,3636",2496
camisa,chico,1,"3,04","0,3636",2497
camisa,rayas,1,"3,86","0,3636",2498
camisa,selección,1,"6,29","0,3636",2499
camisa,frío,1,"10,00","0,3636",2500
camisa,vaquero,1,"3,48","0,3636",2501
camisa,papá,1,"3,53","0,3636",2502
camisa,entrevista,1,"7,61","0,3636",2503
camisa,tela,1,"7,06","0,3636",2504
camisa,Juicy Couture,1,"7,74","0,3636",2505
camisa,aseo,1,"4,43","0,3636",2506
camisa,planchada,1,"4,56","0,3636",2507
camisa,rayada,1,"4,24","0,3636",2508
camisa,DG,1,"6,53","0,3636",2509
camisa,saco,1,"4,89","0,3636",2510
camisa,fresca,1,"3,96","0,3636",2511
camisa,usar,1,"3,86","0,3636",2512
camisa,enorme,1,"6,27","0,3636",2513
canasta,,,,,2514
canasta,fruta,68,"4,53","247,273",2515
canasta,huevos,16,"4,08","58,182",2516
canasta,tacos,14,"3,88","50,909",2517
canasta,básica,14,"3,20","50,909",2518
canasta,pan,14,"4,44","50,909",2519
canasta,comida,13,"3,68","47,273",2520
canasta,basquetbol,12,"5,40","43,636",2521
canasta,llevar,7,"4,96","25,455",2522
canasta,guardar,6,"5,17","21,818",2523
canasta,mandado,6,"4,57","21,818",2524
canasta,cargar,6,"4,74","21,818",2525
canasta,cosas,5,"6,18","18,182",2526
canasta,café,4,"3,73","14,545",2527
canasta,baloncesto,4,"3,84","14,545",2528
canasta,mercado,4,"4,59","14,545",2529
canasta,verdura,4,"5,91","14,545",2530
canasta,picnic,3,"4,40","10,909",2531
canasta,alimento,3,"5,26","10,909",2532
canasta,flores,3,"6,34","10,909",2533
canasta,juego,3,"4,24","10,909",2534
canasta,balón,3,"4,05","10,909",2535
canasta,manzana,3,"3,92","10,909",2536
canasta,paja,2,"3,55","0,7273",2537
canasta,dulces,2,"7,16","0,7273",2538
canasta,bicicleta,2,"4,71","0,7273",2539
canasta,jugar,2,"4,44","0,7273",2540
canasta,mimbre,2,"6,69","0,7273",2541
canasta,palma,2,"5,18","0,7273",2542
canasta,tejida,2,"6,13","0,7273",2543
canasta,casta,1,"5,37","0,3636",2544
canasta,ropa,1,"8,67","0,3636",2545
canasta,transporte,1,"8,39","0,3636",2546
canasta,asa,1,"3,38","0,3636",2547
canasta,hongos,1,"3,20","0,3636",2548
canasta,mantel,1,"4,74","0,3636",2549
canasta,Caperucita,1,"5,61","0,3636",2550
canasta,compras,1,"7,15","0,3636",2551
canasta,verde,1,"3,78","0,3636",2552
canasta,cacarear,1,"3,92","0,3636",2553
canasta,carta,1,"4,28","0,3636",2554
canasta,regalo,1,"5,31","0,3636",2555
canasta,día de campo,1,"6,33","0,3636",2556
canasta,transportar,1,"6,18","0,3636",2557
canasta,árbol,1,"8,36","0,3636",2558
canasta,basura,1,"6,89","0,3636",2559
canasta,cansar,1,"9,99","0,3636",2560
canasta,comprar,1,"9,22","0,3636",2561
canasta,sandwich,1,"9,99","0,3636",2562
canasta,encestar,1,"4,19","0,3636",2563
canasta,varias,1,"3,14","0,3636",2564
canasta,brownies,1,"4,32","0,3636",2565
canasta,recolectar,1,"5,11","0,3636",2566
canasta,deporte,1,"5,82","0,3636",2567
canasta,tortilla,1,"7,50","0,3636",2568
canasta,anotar,1,"3,93","0,3636",2569
canasta,galleta,1,"5,54","0,3636",2570
canasta,volibol,1,"4,40","0,3636",2571
canasta,basta,1,"0,00","0,3636",2572
canasta,campo,1,"9,68","0,3636",2573
canasta,ropa sucia,1,"4,86","0,3636",2574
canasta,echar,1,"4,84","0,3636",2575
canasta,vacía,1,"2,68","0,3636",2576
canasta,brazo,1,"6,02","0,3636",2577
canasta,carga,1,"6,22","0,3636",2578
canasta,portar,1,"3,21","0,3636",2579
canasta,almuerzo,1,"4,47","0,3636",2580
canasta,llena,1,"3,04","0,3636",2581
cara,,,,,2582
cara,ojos,52,"3,92","189,091",2583
cara,bonita,31,"4,21","112,727",2584
cara,rostro,25,"5,14","90,909",2585
cara,nariz,17,"4,16","61,818",2586
cara,redonda,8,"3,87","29,091",2587
cara,linda,8,"3,67","29,091",2588
cara,sucia,7,"4,20","25,455",2589
cara,maquillaje,7,"5,36","25,455",2590
cara,limpia,7,"5,69","25,455",2591
cara,persona,6,"6,31","21,818",2592
cara,cuerpo,5,"6,04","18,182",2593
cara,manos,3,"4,05","10,909",2594
cara,facciones,3,"6,64","10,909",2595
cara,feliz,2,"3,77","0,7273",2596
cara,hermosa,2,"6,03","0,7273",2597
cara,blanca,2,"3,33","0,7273",2598
cara,expresión,2,"6,17","0,7273",2599
cara,cabeza,2,"2,51","0,7273",2600
cara,lisa,2,"5,42","0,7273",2601
cara,mujer,2,"4,35","0,7273",2602
cara,fea,2,"3,41","0,7273",2603
cara,guapo,2,"3,89","0,7273",2604
cara,larga,2,"3,91","0,7273",2605
cara,espinilla,2,"5,40","0,7273",2606
cara,imagen,2,"4,86","0,7273",2607
cara,gestos,2,"5,66","0,7273",2608
cara,dura,2,"2,92","0,7273",2609
cara,niño,2,"4,37","0,7273",2610
cara,sonrisa,2,"4,71","0,7273",2611
cara,boca,2,"3,39","0,7273",2612
cara,ovalada,2,"4,55","0,7273",2613
cara,gente,2,"5,83","0,7273",2614
cara,barros,1,"8,64","0,3636",2615
cara,jeta,1,"2,68","0,3636",2616
cara,suavidad,1,"4,63","0,3636",2617
cara,caricatura,1,"8,51","0,3636",2618
cara,doble,1,"9,54","0,3636",2619
cara,pintada,1,"10,02","0,3636",2620
cara,alargada,1,"4,66","0,3636",2621
cara,sonriente,1,"4,75","0,3636",2622
cara,limón,1,"9,99","0,3636",2623
cara,crema,1,"3,46","0,3636",2624
cara,mente,1,"3,00","0,3636",2625
cara,oreja,1,"10,00","0,3636",2626
cara,foto,1,"6,48","0,3636",2627
cara,barato,1,"3,40","0,3636",2628
cara,jabón,1,"3,52","0,3636",2629
cara,suave,1,"4,45","0,3636",2630
cara,diferencia,1,"8,84","0,3636",2631
cara,afeitada,1,"6,61","0,3636",2632
cara,secar,1,"4,33","0,3636",2633
cara,bello,1,"3,89","0,3636",2634
cara,sudar,1,"4,33","0,3636",2635
cara,cortada,1,"6,46","0,3636",2636
cara,máscara,1,"8,89","0,3636",2637
cara,físico,1,"9,57","0,3636",2638
cara,portada,1,"6,94","0,3636",2639
cara,alegría,1,"7,35","0,3636",2640
cara,sonrojada,1,"5,00","0,3636",2641
cara,cuidada,1,"9,48","0,3636",2642
cara,modelo,1,"5,83","0,3636",2643
cara,facial,1,"3,50","0,3636",2644
cara,pasa,1,"2,87","0,3636",2645
cara,belleza,1,"3,76","0,3636",2646
cara,labios,1,"9,99","0,3636",2647
cara,chistosa,1,"2,36","0,3636",2648
cara,figura,1,"3,56","0,3636",2649
cara,pizza,1,"5,28","0,3636",2650
cara,alegre,1,"6,34","0,3636",2651
cara,humano,1,"3,43","0,3636",2652
cara,mentira,1,"4,31","0,3636",2653
cara,representar,1,"6,58","0,3636",2654
carne,,,,,2655
carne,comida,77,"3,66","254,967",2656
carne,comer,29,"3,33","96,026",2657
carne,roja,29,"3,36","96,026",2658
carne,rica,13,"4,09","43,046",2659
carne,res,13,"3,71","43,046",2660
carne,proteína,10,"4,81","33,113",2661
carne,vaca,7,"5,16","23,179",2662
carne,cruda,7,"4,36","23,179",2663
carne,cerdo,7,"5,88","23,179",2664
carne,animal,6,"5,04","19,868",2665
carne,asada,6,"3,41","19,868",2666
carne,hueso,5,"3,13","16,556",2667
carne,sangre,5,"4,25","16,556",2668
carne,puerco,4,"4,41","13,245",2669
carne,tacos,4,"4,63","13,245",2670
carne,hambre,3,"4,21","0,9934",2671
carne,alimento,3,"5,47","0,9934",2672
carne,fea,3,"5,39","0,9934",2673
carne,molida,3,"4,30","0,9934",2674
carne,cocinar,3,"4,53","0,9934",2675
carne,pescado,3,"5,85","0,9934",2676
carne,asar,3,"4,87","0,9934",2677
carne,fresca,3,"2,12","0,9934",2678
carne,carnívoro,2,"5,00","0,6623",2679
carne,león,2,"4,92","0,6623",2680
carne,arrachera,2,"3,56","0,6623",2681
carne,fría,2,"5,33","0,6623",2682
carne,grasa,2,"6,02","0,6623",2683
carne,gordita,2,"6,01","0,6623",2684
carne,verdura,1,"6,65","0,3311",2685
carne,Mónica,1,"4,31","0,3311",2686
carne,pollo,1,"3,83","0,3311",2687
carne,dura,1,"3,79","0,3311",2688
carne,sabor,1,"4,92","0,3311",2689
carne,buey,1,"4,67","0,3311",2690
carne,fuchi,1,"4,09","0,3311",2691
carne,t-bone,1,"4,94","0,3311",2692
carne,nutrimento,1,"6,75","0,3311",2693
carne,rayas,1,"0,84","0,3311",2694
carne,salsa,1,"5,67","0,3311",2695
carne,carbón,1,"5,93","0,3311",2696
carne,guiso,1,"4,78","0,3311",2697
carne,platillo,1,"7,80","0,3311",2698
carne,albóndiga,1,"8,19","0,3311",2699
carne,débil,1,"3,79","0,3311",2700
carne,bistec,1,"4,32","0,3311",2701
carne,sol,1,"5,49","0,3311",2702
carne,jugosa,1,"2,82","0,3311",2703
carne,viva,1,"7,06","0,3311",2704
carne,nunca sería vegetariano,1,"9,03","0,3311",2705
carne,antojo,1,"3,87","0,3311",2706
carne,enchilada,1,"1,93","0,3311",2707
carne,salchicha,1,"4,09","0,3311",2708
carne,caníbal,1,"8,23","0,3311",2709
carne,toxina,1,"3,81","0,3311",2710
carne,mercado,1,"9,39","0,3311",2711
carne,seca,1,"3,37","0,3311",2712
carne,vida,1,"4,70","0,3311",2713
carne,necesaria,1,"4,51","0,3311",2714
carne,en su punto,1,"4,26","0,3311",2715
carne,salada,1,"5,42","0,3311",2716
carne,campo,1,"6,54","0,3311",2717
carne,masticar,1,"4,91","0,3311",2718
carne,nutritivo,1,"5,23","0,3311",2719
carne,filete,1,"4,84","0,3311",2720
carriola,,,,,2721
carriola,bebé,202,"3,38","734,545",2722
carriola,niño,35,"4,03","127,273",2723
carriola,carro,4,"5,42","14,545",2724
carriola,ruedas,3,"3,61","10,909",2725
carriola,rosa,2,"3,23","0,7273",2726
carriola,paseo,2,"4,56","0,7273",2727
carriola,camino,1,"4,87","0,3636",2728
carriola,instrumento,1,"5,15","0,3636",2729
carriola,andadera,1,"2,92","0,3636",2730
carriola,cocina,1,"3,26","0,3636",2731
carriola,mamá,1,"4,17","0,3636",2732
carriola,utilidad,1,"4,63","0,3636",2733
carriola,cacerola,1,"5,60","0,3636",2734
carriola,infantil,1,"6,35","0,3636",2735
carriola,roja,1,"3,54","0,3636",2736
carriola,aguijón,1,"4,84","0,3636",2737
carriola,chupón,1,"4,23","0,3636",2738
carriola,llanta,1,"5,11","0,3636",2739
carriola,triciclo,1,"7,76","0,3636",2740
carriola,bonita,1,"5,85","0,3636",2741
carriola,grande,1,"7,00","0,3636",2742
carriola,acarreado,1,"5,20","0,3636",2743
carriola,juguete,1,"2,78","0,3636",2744
carriola,cuna,1,"3,59","0,3636",2745
carriola,venir,1,"10,02","0,3636",2746
casa,,,,,2747
casa,hogar,77,"3,39","254,967",2748
casa,familia,70,"4,56","231,788",2749
casa,grande,21,"3,57","69,536",2750
casa,vivir,19,"3,67","62,914",2751
